我们650真做大做强了[泪][泪]太有出息了650[送花花][送花花][送花花][送花花],正面
#650电台[超话]# 呼唤了两年的团综终于‼️,负面
呜呜呜呜期待！快抬上来！,负面
好好好！！[打call],正面
[彩虹屁][彩虹屁][彩虹屁][彩虹屁][彩虹屁][彩虹屁][可怜][可怜][可怜][可怜],正面
他来了他来了[哇]他带着650来了[哇][哇][哇],负面
桃花坞650做大做强!,正面
这样的团建多来几次[送花花][送花花][送花花],正面
期待期待,正面
期待650！做大做强！[打call],正面
金甲！！！[爱慕],正面
哈哈哈哈哈，团综真的来了！ 650出息了！！,负面
650forver,中性
650再创辉煌[打call],正面
太期待啦[送花花],正面
来啦来啦 我们喻言的微综上线啦 开心时的电子榨菜 不开心的治愈良药 宝宝你好牛呀 全能宝宝😍 看完综艺还有miniylog！！！连续六周我好快乐！！！谢谢宝宝😘超爱你[抱一抱],正面
老公！！！微综终于来咯！！准备好看老公下地挖菜抓鸡快乐一周生活啦[全力以赴][全力以赴]开播顺利！,正面
到底是谁发明的喻言🧐这么好玩～🤪酸梅精咬🧂事件！！！,负面
哇塞，期待已久的微综来喽，我飞速前来，谢谢老公精心的准备，老公辛苦啦💚💛，真的真的很爱你，对了，最近有没有好好吃饭，好好休息，腰好点了吗，记得天天开心，多笑笑，我们会一直支持你！最后一句呐喊一声！言丝有自己的疯狂星期四😁,正面
就是今天！我宝宝微综上线啦，每周四一期，连更六周，不仅有正片还有vlog，我要大声说喜欢喻言就是世界上最幸福的事情[打call]谢谢我的宝宝，谢谢你一直以来不断给我们创造一个又一个的惊喜，你最珍贵，永远爱你[亲亲],正面
耶好幸福！！微综来啦！！我看看看🦁🥰,正面
爱是一场双向奔赴的惊喜[抱一抱]谢谢你喻言 你是我遇到过最真诚的人了 做你的歌迷朋友非常非常非常幸福☺️#喻言微综出逃一周又如何#,正面
我们海潮3周年的日子迎来了第一个微综[举车][举车]，以后还要长长久久陪着你[抱一抱],正面
报告老公！我准时来报道啦 [举手]想到以后每周四都有新一期看就好开心好幸福🥰,正面
宝宝宝宝宝宝！我来啦！谢谢宝宝又带给我们惊喜🎁啦！我会好好看的！宝宝真的太了不起啦！最爱你啦！！！,正面
有朋友说想看综艺里的你 今年你就送了我们你自制的微综 谢谢宝宝一直在尽量满足朋友们的每一个要求，真诚认真的对待每一份爱[抱一抱]那么拿得出手的爱足以让我向全世界炫耀！喜欢你真的好幸福好快乐，接下来的每一周都由你给的幸福和快乐续上 每一期都会被我盘包浆[奋笔疾书],正面
来看“游戏王”喻言啦[哇],正面
来咯！来看老公的个人微综啦[彩虹屁],正面
宝贝我来了🍿🧋,正面
我苦苦等了七年终于等到你了[哇]微综我来啦！！感谢宝贝给我们带来的微综[努力]超级超级无敌喜欢[亲亲][亲亲][亲亲]宝贝好好休息好好吃饭[抱一抱],正面
终于等到！！！啊啊啊啊啊啊啊啊啊啊啊啊老公！！！我好喜欢！！！根本不够看！！！,正面
大小姐驾到 通通闪开📣📣📣大小姐驾到 通通闪开📣📣📣大小姐驾到 通通闪开📣📣📣大小姐驾到 通通闪开📣📣📣大小姐驾到 通通闪开📣📣📣大小姐驾到 通通闪开📣📣📣大小姐驾到 通通闪开📣📣📣大小姐驾到 通通闪开📣📣📣大小姐驾到 通通闪开📣📣📣 http://t.cn/A6Q7RcYC,负面
谢谢老公！我会好好看的！[馋嘴] http://t.cn/A6Q7RcTj,正面
什么？你怎么知道我的亲亲老公自费给我拍综艺了？,负面
📣：大小姐驾到～通通闪开！！👮🏻🚓👮🚓👮🏼🚓👮🏽🚓👮🏾🚓👮🏿🚓～‼ 📣：本次草草巴士的终点站为：y世界～😚想要观看👀大小姐在线出逃的小草们请一人一🎫，排队上车🚌🚌🚌…✖️526,负面
凤梨酥可可爱爱！[比耶] http://t.cn/A6HsAgI7,正面
说的是很正确的呀 真诚是我们的必杀技呀,正面
栗子的端午节过得也太舒适了吧,正面
"自己有自己的生活,有自己的不同领域",正面
我昨天喝了瑞幸的轻咖柠檬水 http://t.cn/A6HsJXeU,正面
沙汤是哪一家的啊，看着好吃,正面
我最近也爱上了[苦涩] 好喝爽口解腻关键还不胖 http://t.cn/A6Hstq8z,正面
朋友圈卖88一束[苦涩],正面
喜欢你那句混的好…混的差…。  不必活在别人的话语中。活着是为自己无关他人。再就是不要妄自菲薄也别瞧不起别人,负面
生活我们还是需要好好的来面对的,正面
这才是生活的本质吧,正面
看起来真的太好吃了我的口水都流出来了,正面
"这些都是美食啊,我看着还是觉得很美味",正面
这样子的生活看起来太棒了吧,正面
这看起来就是非常的好吃啊,正面
这个拌粉看起来真的非常的好吃呢,正面
美食真的能够治愈生活中所有的不快乐，这些看着就很好吃。,正面
看起来真的太好吃了我真的太饿了,负面
[憧憬][憧憬][太开心][太开心][馋嘴]好多好吃的啊,负面
哇塞凤梨酥好可爱啊[太开心][太开心][憧憬][憧憬],正面
在大街上走路时候，突然痒，我就不信有人能找到掏耳勺,负面
用痒痒挠[二哈][二哈],负面
有人在背后议论[允悲],正面
涂药膏,负面
鹅毛棒 超级舒服[打call],正面
哪里发痒挠哪里,负面
耳朵痒，暗含玄机，快快留心，或许非小事。,正面
你好帅呀[偷笑]@敖子逸 http://t.cn/A6Q7UAGV,正面
宝宝宝宝宝宝！你超可爱[色]我亲亲@敖子逸 http://t.cn/A6Q7U7jf,正面
帅的嘞小伙！！！♑️ http://t.cn/A6Q7UZeO,正面
好的宝宝学会了[憧憬],正面
哈哈哈好敖子逸玩的开心,正面
你小子今天挺忙啊[酷] http://t.cn/A6HFpkHd,正面
这个姿势拍照打卡必用啊！ http://t.cn/A6HFpkHd,负面
帅哥♑ http://t.cn/A6Q7USZZ,正面
帅得勒～多拍多拍 http://t.cn/A6QvQ4uL,正面
打卡了那照片呢[右哼哼][右哼哼][右哼哼],负面
那张婀娜多姿的照片一时半会儿找不出来了，随便带一张帅照[doge] http://t.cn/A6Q7U6jV,负面
多拍，爱看♑ http://t.cn/A6Q74GMq,正面
宝宝什么时候把照片放出来捏[阴险]@敖子逸 http://t.cn/A6Qh4nFY,正面
老公你好帅[亲亲],正面
今天两条微博诶[给你小心心],负面
这么会摆动作能不能教教我[来] http://t.cn/A6Q7UIKv,负面
很好[doge] http://t.cn/A6Q74AFn,正面
我要把敖子逸迷晕[坏笑]@敖子逸 http://t.cn/A6Q7Uc61,正面
重庆彭于晏今天也过于帅气了[老师爱你][老师爱你]@敖子逸,正面
来啦来啦[心][哇],正面
好耶！！！期待你[给你小心心][给你小心心][给你小心心],负面
你也快乐[给你小心心][给你小心心],正面
期待[哇],正面
好耶宝宝期待你！,正面
每天都想见你[锦鲤附体],正面
[开学季]6.16一起快乐啊[开学季]@张远Bird,正面
宝宝好看 期待,正面
好的宝贝[给你小心心],正面
宝宝！！！,负面
好诶！！！传下去616我要和张远一起快乐了[doge],正面
期待你宝宝[抱一抱],正面
好呀好呀 一起快乐 储存快乐,正面
崽崽好棒[送花花]@张远Bird,正面
好耶[送花花],正面
宝宝永远快乐！！,正面
哇宝贝[彩虹屁],正面
宝宝[送花花][送花花][送花花],正面
宝宝宝宝宝宝[打call][打call][打call],正面
期待你[亲亲][亲亲][亲亲],正面
同乐同乐[抱抱],正面
我的天啊，连个眼神都不给[允悲],正面
在干嘛！有没有秩序！[怒骂][怒骂][怒骂][怒骂],负面
哈哈哈哈哈哈哈哈哈爬子真惨#肖战恨粉# 🦖#肖战# ,正面
还有没有秩序？！！#肖战粉丝赎罪式追星# ,正面
肖战对粉丝最大的声音是“听不懂话吗你们，在干嘛，往前走，有没有秩序！” 邓为对粉丝最大的声音是“钻石们，我爱你们”[悲伤] 赞赞和薇薇都是真心话[心] 肖战恨粉 出了名的[老师爱你],正面
这个视频看起来好普啊，都看不出来是谁呢[可怜]还这么冷漠[可怜]身材也普[可怜]穿着也普[可怜]为子那身高腿长独特的气质，帽子口罩包裹的严严实实的💎也能远远的一眼认出来,正面
#肖战# ｜#肖战恨粉# 🦐爬子就喜欢冷脸洗内裤，别管,负面
冷漠就是冷漠。。别自欺欺人了,负面
差距啊[偷笑] http://t.cn/A6Q7cw6q,负面
好绝情啊,正面
好冷漠啊,正面
他是真的不喜欢吧，但又不得不出来表演,正面
#肖战# 什么人呐，想喷爬儿一身吗[怒],负面
他好恨啊,正面
#肖战耍大牌# ,正面
好可怜的粉丝,正面
"你们懂什么啊 我土豆哥哥身体里住了一个bking 不能轻易说话的#我是肖战,我喜欢小飞侠# 对吧",正面
[允悲]冷脸洗内裤,负面
为什么不打招呼？是不爱吗🥔？说话！,正面
肖战你对得起小飞侠吗[悲伤],正面
防弹少年团团粉再拉一次偏架试试看呢 金硕珍反嘿站不道歉就别想停[傻眼],负面
plq有必要造谣吗[拜拜]人家被xsr了还说人家享受[拜拜]你们太可怕了…做人还是有点底线吧[拜拜],正面
感觉艺人很开心啊[赞],正面
架不住有不理智的人，但是大家整体都是很听话的，金硕珍辛苦了,正面
金硕珍反黑站内涵金泰亨怎么没人管一下现在倒是叫上dw了 团粉这么排6？[赞],负面
dw天天闻着味准备来开饭了[允悲],正面
感觉他很享受呢，私下也是会🈷️炮的那种吧[开学季] http://t.cn/A6Q7ljZ6,负面
金硕珍认真对待，但是不理智的粉丝肯定有啊[允悲],正面
不是……评论区在干嘛啊真服了[费解],负面
金硕珍很喜欢 http://t.cn/A6Q7lnwc,正面
反正金硕珍很爱粉丝特地为粉丝举办拥抱会，不理智的人肯定会有，明明金硕珍才是受害者吧，但是就算被sr也会想着粉丝好，很善良的宝宝[求关注],正面
只是合理要求金硕珍反黑站给金泰亨道歉罢了 http://t.cn/A6Q7jZlh,负面
现场大部分粉丝都是很有分寸的，但也很难避免有极个别不理智的，硕珍对待大家很礼貌很尊重，辛苦啦,正面
你看他笑得多开心[二哈] http://t.cn/A6Q7lm30,正面
拥抱会难免有这个风险但是还是要保持距离的希望不要再这样了但是部分阿米都是很好很遵守活动本义的[打call],正面
团粉又来拉偏架了团粉又来拉偏架了团粉又来拉偏架了团粉又来拉偏架了团粉又来拉偏架了团粉又来拉偏架了团粉又来拉偏架了团粉又来拉偏架了团粉又来拉偏架了团粉又来拉偏架了团粉又来拉偏架了团粉又来拉偏架了团粉又来拉偏架了团粉又来拉偏架了团粉又来拉偏架了团粉又来拉偏架了 http://t.cn/A6Q7jnyh,负面
一些毒唯别太离谱[微笑],负面
金硕珍反嘿站什么时候道歉[汗],负面
感觉艺人自己很开心很满足啊,正面
先别审判厚朴，泰亨先被肠婆造谣和金硕珍反黑站nh的时候你们怎么不为他说话,负面
🌈不想输所以一定要用尽全力奔跑，在想要成为自己仰望之人的路上，偶尔也会感受到自身渺小，偶尔也会觉得压力大到喘不过气，庆幸的是偶尔也会试着跟自己和解，当感到焦虑时为自己调解情绪❤️,正面
向善是一种文明，也是一种光明。善良之举，需要人人拥有。善良之歌，需要人人唱和。让我们一起轻掬季风，淡挽流云，抚一弦清音，让幸福在平凡，平淡中盛开如兰，让善良之歌在红尘的原野里辗转悠长。 ​,正面
🌈把收到的每一份温柔和爱意悉数珍藏，有时生活无情，随手熄灭我的几盏灯，在阴暗的角落里，这些就是在我心海上升起的太阳💎,正面
#邓为# 绝美,正面
人生苦短，何不淡然。看透的人，处处是生机；看不透的人，处处是困境。拿得起的人，处处是担当；拿不起的人，处处是疏忽。放得下的人，处处是大道；放不下的人，处处是迷途。做什么样的人，决定权在自我；有什么样的生活，决定权也在自我。,正面
世界上总有一些风景，是能治愈人心的。一望无际的蓝天，波光粼粼的大海，郁郁葱葱的森林，都是大自然的恩赐。让我们在疲惫的生活中找到一丝宁静，让我们的心灵得到治愈和放松。,正面
🌈你应该不断接纳自己，不断去发现挖掘自己的闪光点，并努力活出自己，你的目标不应该是变成某个人，而应该是变成更好的自己💎,正面
生活就是坚持简单的善良，就如人生不能没有道义，不要把生活复杂化，那些所谓的世故圆滑，不过是自私的一种借口罢了。,正面
不管你现在多迷茫，过得多累，走得多艰辛，请相信，生命中总有一段路是要你自己走完的，总有一段时间是“寒冷”的，不要放弃希望，不要放弃自己，再怎么冰冷也有阳光，再怎么艰辛都得努力。生命中，总得有一段回忆起来足够感动自己的时光。,正面
我一辈子走过许多地方的路，行过许多地方的桥，看过许多形状的云，喝过许多种类的酒，却只爱过一个正当最好年纪的人@邓为D[给你小心心][给你小心心],正面
人生的道路从来不会一成不变，有坦途，也必然有曲径；有阳光，也必然有云雨；有过去，势必有明天。不要奢望只活在阳光里，没有雨露滋润的生命岂能成长。有一些成功伴随，也有一点波折坎坷，人生因此趋于真实与完美。人生，没有人会活得一无是处，也没有人能活得了无遗憾。,正面
人最重要的是心灵的安稳与平静，何必跟自己过不去。我们能做的就是面对、接受，处理、放下，调整好自己内心，用善良、爱心感染生活，感染人生。最困难的时候，也就是我们离成功不远的时候。,正面
绝美苏易水[彩虹屁][彩虹屁][彩虹屁][彩虹屁],正面
看美人[舔屏],正面
以热爱祖国为荣、以危害祖国为耻。以服务人民为荣、以背离人民为耻。以崇尚科学为荣、以愚昧无知为耻。以辛勤劳动为荣、以好逸恶劳为耻。以团结互助为荣、以损人利己为耻。以诚实守信为荣、以见利忘义为耻。以遵纪守法为荣、以违法乱纪为耻。以艰苦奋斗为荣、以骄奢淫逸为耻。,正面
你的善良要留给那些懂得感恩的人，而不是那种将你的善良接受的理所应当且会欲求不满得寸进尺的人,正面
驾驭命运的舵是奋斗。不抱有一丝幻想，不放下一点机会，不停止一日努力。驾驭命运的舵是奋斗。不抱有一丝幻想，不放下一点机会，不停止一日努力。,正面
每一份坚持都是成功的累积，只要相信自己，总会遇到惊喜，每一种活都有各自的轨迹，记得肯定自己，不要轻言放弃，每一个清晨都是希望的伊始，记得鼓励自己，展现自信的魅力。,正面
做人要宽容，心容千缺，受得起百污，这是你的修养；做人要善良，心存仁爱，行得起百善，这是你的品格。,正面
当努力到一定程度，幸运自会与你不期而遇。愿你依旧生如夏初活如夏花，望你依然喧闹如初笑如温阳。,正面
期待邓为仙台有树 http://t.cn/A6Q7yDIg,正面
期待邓为仙台有树苏易水 http://t.cn/A6Q7yBSD,正面
期待邓为仙台有树苏易水 http://t.cn/A6Q7yEXo,正面
期待邓为仙台有树 苏易水[羞嗒嗒][羞嗒嗒] http://t.cn/A6Q7UvjU,正面
期待邓为[心] http://t.cn/A6Q7yWYS,正面
苏易水[心] http://t.cn/A6Q7y8bv,正面
苏易水快点来[送花花] http://t.cn/A6Q7UVjJ,正面
苏易水超棒！邓为超棒！我们超爱！ http://t.cn/A6Q7U4PA,正面
期待邓为苏易水 http://t.cn/A6Q7yuT2,正面
期待仙台有树，邓为苏易水好帅[给你小心心] http://t.cn/A6Q7UqcG,正面
期待邓为苏易水😘期待邓为仙台有树🌲 http://t.cn/A6Q7UCoi,正面
邓为苏易水，邓为仙台有树[心] http://t.cn/A6Q7yehF,正面
期待邓为苏易水[心] http://t.cn/A6Q7yY0d,正面
期待邓为《仙台有树》 http://t.cn/A6Q7UhGe,正面
邓为苏易水 http://t.cn/A6Q7t3g5,正面
邓为苏易水 http://t.cn/A6Q7yFgE,正面
邓为今天被屠的红稿都由粉随蒸煮爱随地大小拉的俊朗DW-0226买单[爱你] http://t.cn/A6Q7VX1h,负面
期待邓为仙台有树，期待邓为苏易水 http://t.cn/A6Q7Upcp,正面
图片评论 http://t.cn/A6Q7V1co,负面
完全不敢期待，怕瞪萎骑观众身上拉[融化][融化][融化] http://t.cn/A6Q7cDdW,正面
【𝐏𝐀𝐑𝐊 𝐖𝐎𝐍𝐁𝐈𝐍】打破一切𝑿𝑵𝑩⚔️当之无愧唯一全球不限地区断层𝐓𝐎𝐏🔝开年拿下男女总榜【第一☝️】‹海外书局&周边销量遥遥领先大壁下家› 📍趋势热帖就跟吃饭一样简单😚 六代第一ACE低投入高回报永远羡慕不来😋 http://t.cn/A6QhOPSH,正面
愚人节站姐帖数𝟐𝟎𝟎+的是谁？是𝗥𝗜𝗜𝗭𝗘【官方】认证唯一𝗔𝗖𝗘朴元彬🦋金发登上▸多国◂趋势🧀拿下韩趋𝗡𝗢.𝟏👑连续两月六代男爱豆品牌评价第𝟏☀️韩网公认人气选手“𝖱𝖨𝖨𝖹𝖤的元彬”即将回归⭐欢迎来人气𝗧𝗢𝗣个人站选购🤗 http://t.cn/A6QhOhwe,正面
➻ 𝐰𝐨𝐧𝐛𝐢𝐧•六𝐀𝐂𝐄一💛𝐑𝐈𝐈𝐙𝐄 唯一断层𝐓𝐎𝐏 朴元彬携𝐦𝐢𝐧𝐢𝟏强势回归💥只靠实绩说话🎁颜值唱跳无短板是慕强批的天堂👑𝟮𝟬𝟮𝟰收获热帖无数🔥无限宠粉满足粉丝各种需求🌟请多多支持我们元彬吧🎯 http://t.cn/A6QhOhfU,正面
朴元彬🎸六代の最强𝘼𝘾𝙀🏆爱豆才能大集合的【神颜实力派】🚨【唱跳乐器台风】全部无懈可击 和粉丝双向奔赴的【模范爱豆】  官方认证的【唯🥇𝑨𝑳𝑳-𝑹𝑶𝑼𝑵𝑫𝑬𝑹】人气＆实力双🔝实至名归无需各式挽尊 喜欢元彬的话 一定不会让你失望的 http://t.cn/A6QhOPms,正面
【𝑾𝑶𝑵𝑩𝑰𝑵六代第一𝑨𝑪𝑬】颜值唱跳无短板&唯一官民队三推认证的概念核心❤️‍🔥包揽多国趋势⚔️海外数据&队内周边销量断层第一☝️不吹假13不拉假表🥇手握三条百万IG📍RIIZE唯一毫无疑问的全球TOP🔝下家别再来碰瓷了🔛 http://t.cn/A6QhOhZo,负面
朴元彬🎸六代の最强𝘼𝘾𝙀🏆爱豆才能大集合的【神颜实力派】🚨【唱跳乐器台风】全部无懈可击 和粉丝双向奔赴的【模范爱豆】  官方认证的【唯🥇𝑨𝑳𝑳-𝑹𝑶𝑼𝑵𝑫𝑬𝑹】人气＆实力双🔝实至名归无需各式挽尊 喜欢元彬的话 一定不会让你失望的 http://t.cn/A6QhOPRD,正面
又在搜索☆⁺₊ACE主唱𝕤𝕠𝕙𝕖𝕖🐕₊⁺☆小汪队长携带mini1重磅回归✧੯•́໒꒱小王子🤴合作舞台达成【百万播放💫】每次回归创造<𝒌𝒊𝒍𝒍𝒊𝒏𝒈 𝒑𝒂𝒓𝒕>万转热帖拿到手软🧀永远带来惊喜的唯一主唱 ᴗ͈ˬᴗ͈ෆ宇宙的𝙱𝙶𝙼就是炤熙的歌声🥺 http://t.cn/A6QhOPW2,正面
RIIZE唯一主唱李炤熙 𝙣𝙤𝙩𝙝𝙞𝙣𝙜 𝙞𝙨 ◁ 𝙞𝙢𝙥𝙤𝙨𝙨𝙞𝙗𝙡𝙚 ▷ ✨MCD固定MC满分主持能力💥好评热帖多次席卷各国趋势👍🏻椅曲导入神赐的声线🎤 消音舞台永远让人惊喜🎶𝐒𝐎𝐇𝐄𝐄实力无上限下家别来沾边😋 http://t.cn/A6QhOP8E,正面
椅唱一𝑺𝑶𝑯𝑬𝑬震撼回归‼️新曲导入定调大vocal🎵 𝑫𝒂𝒏𝒄𝒆&𝑹𝒂𝒑天赋型选手🧩全能🅐🅒🅔爱豆🌟可爱小狗✶元气少年✶性感爱豆🎨风格百变魅力无极限🎁李炤熙的实力下家永远望尘莫及🎯 http://t.cn/A6QhOPEe,正面
锵锵🥁舞蹈观赏性🅜🅐🅧💥的舞台匠人★六舞一Shotaro堂堂驾到🕺MAMA年末舞台直拍排名前3⃣占2⃣👊台上是𝑫𝒂𝒏𝒄𝒆 𝒃𝒓𝒆𝒂𝒌的绝对气势统领者🔥台下是拥有糖葫芦眼神🍬和可爱笑眼💗的卡哇伊水獭🦦就酱~轻易地陷入将太郎的魅力沼泽🎵 http://t.cn/A6QhOhEI,正面
𝐺𝑖𝑚𝑚𝑒 𝑡ℎ𝑎𝑡 𝑏𝑒𝑎𝑡 ⚡️椅曲灵魂𝒔𝒐𝒉𝒆𝒆携新曲强势回归▷ 合作舞台油管播放破「𝟙𝟚𝟘𝕎」🔥 𝑐𝑜𝑣𝑒𝑟收获𝟕𝟎𝐖+观看💫登各国趋势疯狂收割好评💥大主唱李炤熙没有i͎͎m͎͎p͎͎o͎͎s͎͎s͎͎i͎͎b͎͎l͎͎e http://t.cn/A6QhOhdX,正面
将太郎的💯答卷开始啦：比数量⁉️手握8⃣️支百万直拍😎比播放量⁉️𝑲𝑷𝑶𝑷男爱豆出道最高直拍𝟴𝟬𝟬𝘄+🥇比实力⁉️SM空降大主舞官方认定“舞神舞王”❤️‍🔥比定位⁉️队内唯一主舞队外六直一🚀其他人慢慢追赶完美𝐓𝐨𝐩的脚步吧 👻 http://t.cn/A6QhOhHz,正面
对◤M̲a̲i̲n̲ ̲D̲a̲n̲c̲e̲ 将太郎的舞蹈实力没有概念⁉️『素人时期』即为EXPG特待生🥊𝔽𝕠𝕝𝕝𝕠𝕨𝕖𝕕 𝕓𝕪世界级舞团stkgz🎯🏅Bada Lee曾评“Shotaro老师nim”🏆专业夸赞Buff层层叠起💪🏻实力就是拿不走的底气🚀别觊觎不属于你的美誉😈 http://t.cn/A6QhO7vW,正面
opps你问谁是李炤熙⁉️你是说🤔概念风格完美消化吸收🧐🧐多次凭借个人魅力解锁推特【万👍🏻热🧱】队内唯一ace大主唱🎙清泉vocal直击心灵❤️‍🔥❤️‍🔥登上东京巨蛋和前辈合唱小王子🤴突破𝟏𝟎𝟎𝐖🥳是能让人感到温暖幸福的争气小狗啊🥰🥰 http://t.cn/A6QhOhVK,正面
🤍“希望他们至少能找到不放弃的力量”🤍天赋忙内𝐚𝐧𝐭𝐨𝐧 𝐥𝐞𝐞袭来🕊️从𝒎𝒆𝒎𝒐𝒓𝒊𝒆𝒔到119一步一个脚印💌看的见进步的小腕龙🫧 出圈舞台收获11国趋势☁️非舞担新人直拍队内前列🎧 请多多期待人气王子𝑎𝑛𝑡𝑜𝑛的表现⚪️ http://t.cn/A6QhOhVC,正面
📌出道直拍𝟴𝟬𝟬𝘄+的王者在哪里⁉️最高🔝男爱豆出道直拍降维打击💥 【唯一主舞】将太郎𝙠𝙞𝙡𝙡了比赛⚔️ 18年舞龄的专业舞者𝙖𝙡𝙬𝙖𝙮𝙨领跑🏃实力过硬的自律系idol🚨慕强批的天堂🏅想和Shotaro同个赛道🫢小心别吃尾气🏎️💨 http://t.cn/A6QhOhOb,负面
💫“月亮一直向着这个瞬间游泳”💫我也一直向着你走来🎨 椅制【𝐚𝐧𝐭𝐨𝐧 𝐥𝐞𝐞】💛 是出道前就拥有自制曲的版权腕龙📯是轻松收获生日趋势美𝟐韩𝟏人气王📒是露脸及韩热帖预定的稳定选手📔生产才是第一要素🙌这只小腕龙统统拥有🏖️ http://t.cn/A6QhOh7d,正面
⌛️六制一𝐚𝐧𝐭𝐨𝐧 𝐥𝐞𝐞🗃️能力✖️数据✖️真诚🏷️多次以歌曲作者身份亮相🎞️ 𝟮𝟬𝟮𝟰前5月韩油管搜索量六代男团第一🤎综艺百万播放拥有者🕰️ 𝐰𝐯𝐬全球信件准时邮寄💽回家也会记录每日活动📧宠粉腕龙只做第一名📜 http://t.cn/A6QhOhXV,正面
努噶？是谁在喜欢𝐬𝐡𝐨𝐭𝐚𝐫𝐨！？是努那呀！永远电量满格的舞台酱人💥不止步于𝙝𝙞𝙥𝙝𝙤𝙥的舞蹈全才🕺直拍一骑绝尘的六代舞一🔝谷歌油管搜索量NO.1的热度富翁🔥无敌sense营业万转出圈的天才小狗😎请将目光聚焦百变爱豆taro酱🪄 http://t.cn/A6QhOhbn,正面
➼被𝒂𝒏𝒕𝒐𝒏李灿荣🩶迷住就像吃饭一样简单⚔️𝑳𝑨露面火速拿下【🪩美趋𝑵𝒐.𝟏𝟑🪩】𝟐𝟎𝟐𝟒单人韩国𝒀𝒐𝒖𝑻𝒖𝒃𝒆搜索量领先全队🏍️见证个人影响力🏁线下生图更胜精修⚓️身材和脸蛋都无比耀眼📷喜欢灿荣就是收获满满的幸福💿 http://t.cn/A6QhOhLV,正面
豪斯：（看微博）你在外面有别的狗了？,负面
宝宝我愿称你为营业侠[抱一抱],正面
推荐火锅鸡[哈哈] http://t.cn/A6QPYjH4,正面
老公杀青完就营业这么勤[偷笑][偷笑][偷笑],正面
想你想你想你[心][心][心],正面
小宝你热不热[融化]中暑了要,负面
看彩虹[心] http://t.cn/A6QPYC54,正面
姐姐 好热啊广东 什么时候来广东啊亲想你了[可怜][可怜] http://t.cn/A6QPTq5c,负面
多拍爱看[偷笑]库存都发出来吧[偷笑],正面
好可爱宝宝[给你小心心],正面
好可爱的两只狗狗[哇],正面
寄过来给我摸摸[春游家族],负面
多拍爱看，18宫格我梦一个[看书],正面
宝撒时候去走秀 http://t.cn/A6QPYHR8,负面
姐姐 我最近每天想你想到流鼻涕 怎么办 快出单曲安慰我[苦涩] http://t.cn/A6QPTIA0,正面
好好看的小女孩[打call],正面
汪汪🐶,负面
朋友的狗狗吗,正面
好可爱啊[哇],正面
豪斯长多大了我看看👀,正面
成毅成毅成毅成毅成毅成毅成毅，是我们优秀青年演员成毅啊[彩虹屁][彩虹屁][彩虹屁],正面
是时尚表现力爆棚的成毅吗[送花花],正面
期待成毅~[打call][打call][打call],负面
哇啊啊啊，会是我们优秀帅气的成毅哥哥嘛[抱一抱][抱一抱][抱一抱],正面
拼手速了，期待成毅的再次时尚演绎[爱慕],正面
哇哇哇！！是我们三年三爆的优秀青年演员成毅吧[在线等][在线等][在线等],负面
我猜是实力和颜值兼具的优秀青年演员成毅吧[色],正面
自信从容，尽显魅力，精雕细琢，毅人千面，是我们家优秀的成毅老师吗[害羞],正面
是优秀青年演员成毅吧,正面
成毅成毅成毅，这一看就是我们三年三爆爆剧演员成毅啊[哇][哇][哇],负面
哇塞，是我们时尚感爆棚的成毅哥哥没错了，无比期待,正面
是我们帅气又迷人的成毅哥哥,正面
期待成毅[羞嗒嗒],负面
气质独特！每一种风格都尽在掌握！期待@成毅 [打call],正面
时尚，是一种态度，更是一种语言。透过每一个细节，向世界诉说着自己的故事。期待与众不同的@成毅。,正面
啊啊啊啊啊啊，是成毅吗？是吧！是的！明天14:00正式开售！买买买！,正面
自信从容，尽显魅力，精雕细琢，毅人千面，是我们家优秀的成毅老师吗[害羞][馋嘴],正面
是实力优秀演员成毅大帅哥 期待[哇][哇][哇],正面
期待成毅的时尚演绎[爱慕],正面
成毅🥝🥝成毅🥝🥝成毅🥝🥝成毅🥝🥝成毅🥝🥝成毅🥝🥝成毅🥝🥝成毅🥝🥝成毅🥝🥝,负面
钻姐，他也好爱你们[汪洋海蓝比心],正面
我自认为能把涂山璟演得那么好的人，我愿意相信他。,负面
邓为会越来越好的 特别温柔的人 http://t.cn/A6Q7lnm1,正面
邓为特别特别好 http://t.cn/A6Q7lu2o,正面
邓为和钻石双向奔赴[心][心] http://t.cn/A6Q7jw1F,负面
邓为本身就是很好的人，心软软[羞嗒嗒] http://t.cn/A6Q7jb8b,负面
世界上最温柔的小为 http://t.cn/A6Q7l3lV,正面
他就是本身是很好的人！才会让我不追星的人第一次追星！ http://t.cn/A6Q7l3R8,负面
邓为未来可期[心][心]钻为己有[心][心]我们双向奔赴[心] http://t.cn/A6Q7jPWo,正面
邓为超宠💎，💎唯爱邓为，💎为己有🔒 http://t.cn/A6Q7jwIX,正面
，他会越来越好有品味的 http://t.cn/A6Q7l39O,正面
我们会好好爱他！保护他！谁也别想欺负咱们家！！！ http://t.cn/A6Q7jcIR,负面
我们家为为不仅颜值高！专业能力还强！品行好！有内涵！还有丰富的精神世界～ http://t.cn/A6Q7jqe6,正面
反霸凌人人有责 http://t.cn/A6Q7lmcA,正面
上哪找这么好的孩子 http://t.cn/A6Q7jzdy,正面
邓为和💎是双向奔赴[吃馕],负面
邓为会越来越好的，努力而美好的人值得被深爱[抱一抱][抱一抱][抱一抱],正面
